tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1675,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0307
1676,blocking,8,0,0,0,1.5014,3.004,2.0008,3.0318
1677,blocking,8,0,0,0,1.502,3.0065,2.0017,3.0677
1678,blocking,8,0,0,0,1.5012,3.0026,2.0001,3.0517
1679,blocking,8,0,0,0,1.5004,3.0013,2.0003,3.041
1680,blocking,8,0,0,0,1.5007,3.0018,2.0003,3.033
1681,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0349
1682,blocking,8,0,0,0,1.5012,3.0031,2.0005,3.0428
1683,blocking,8,0,0,0,1.5008,3.0019,2.0003,3.0326
1684,blocking,8,0,0,0,1.5006,3.0018,2.0003,3.0329
1685,blocking,8,0,0,0,1.5007,3.0021,2.0005,3.0335
1686,blocking,8,0,0,0,1.5006,3.0016,2.0003,3.0303
1687,blocking,8,0,0,0,1.5003,3.0007,2.0,3.0211
1688,blocking,8,0,0,0,1.5009,3.0029,2.0007,3.0376
1689,blocking,8,0,0,0,1.5009,3.0021,2.0002,3.0416
1690,blocking,8,0,0,0,1.5007,3.0022,2.0005,3.0333
1691,blocking,8,0,0,0,1.5006,3.0013,2.0,3.0283
1692,blocking,8,0,0,0,1.5008,3.0018,2.0002,3.0339
1693,blocking,8,0,0,0,1.5005,3.0016,2.0004,3.0314
1694,blocking,8,0,0,0,1.5005,3.0012,2.0002,3.0258
1695,blocking,8,0,0,0,1.5008,3.0019,2.0002,3.0321
1696,blocking,8,0,0,0,1.5005,3.0021,2.0007,3.0274
1697,blocking,8,0,0,0,1.5004,3.0013,2.0003,3.034
1698,blocking,8,0,0,0,1.5006,3.0017,2.0003,3.0277
1699,blocking,8,0,0,0,1.5009,3.0024,2.0004,3.0465
1700,blocking,8,0,0,0,1.5007,3.003,2.001,3.037
1701,blocking,8,0,0,0,1.5006,3.0017,2.0003,3.0303
1702,blocking,8,0,0,0,1.5014,3.0032,2.0003,3.0345
1703,blocking,8,0,0,0,1.5007,3.0017,2.0002,3.0399
1704,blocking,8,0,0,0,1.5005,3.0011,2.0001,3.0241
1705,blocking,8,0,0,0,1.5007,3.002,2.0004,3.0349
1706,blocking,8,0,0,0,1.5003,3.0011,2.0003,3.0269
1707,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0322
1708,blocking,8,0,0,0,1.5007,3.0024,2.0007,3.0399
1709,blocking,8,0,0,0,1.5007,3.002,2.0004,3.0321
1710,blocking,8,0,0,0,1.5006,3.0021,2.0006,3.0318
1711,blocking,8,0,0,0,1.5011,3.0023,2.0001,3.0323
1712,blocking,8,0,0,0,1.5007,3.0013,1.9999,3.0349
1713,blocking,8,0,0,0,1.5006,3.002,2.0005,3.0296
1714,blocking,8,0,0,0,1.5005,3.0016,2.0004,3.0269
1715,blocking,8,0,0,0,1.5007,3.0016,2.0001,3.0266
1716,blocking,8,0,0,0,1.5009,3.0029,2.0007,3.0355
1717,blocking,8,0,0,0,1.5006,3.002,2.0005,3.0323
1718,blocking,8,0,0,0,1.5006,3.0015,2.0002,3.0309
1719,blocking,8,0,0,0,1.5004,3.001,2.0001,3.0209
1720,blocking,8,0,0,0,1.5009,3.0029,2.0008,3.0373
1721,blocking,8,0,0,0,1.5011,3.0024,2.0002,3.0382
1722,blocking,8,0,0,0,1.5009,3.0032,2.0009,3.0338
1723,blocking,8,0,0,0,1.5013,3.0038,2.0009,3.0362
1724,blocking,8,0,0,0,1.5004,3.0013,2.0004,3.0226
1725,blocking,8,0,0,0,1.5007,3.0016,2.0001,3.0216
1726,blocking,8,0,0,0,1.5005,3.0014,2.0002,3.0297
1727,blocking,8,0,0,0,1.5006,3.0018,2.0004,3.042
1728,blocking,8,0,0,0,1.4999,3.0,2.0002,3.0305
1729,blocking,8,0,0,0,1.5005,3.0014,2.0002,3.0285
1730,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0277
1731,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0368
1732,blocking,8,0,0,0,1.5008,3.002,2.0002,3.0342
1733,blocking,8,0,0,0,1.5008,3.0018,2.0001,3.0295
1734,blocking,8,0,0,0,1.5007,3.0022,2.0005,3.0355
1735,blocking,8,0,0,0,1.5006,3.0013,2.0,3.0347
1736,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.0376
1737,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0368
1738,blocking,8,0,0,0,1.501,3.0023,2.0002,3.0327
1739,blocking,8,0,0,0,1.5011,3.0032,2.0006,3.0361
1740,blocking,8,0,0,0,1.5007,3.0021,2.0004,3.0387
1741,blocking,8,0,0,0,1.5007,3.0021,2.0005,3.0335
1742,blocking,8,0,0,0,1.501,3.0024,2.0003,3.0366
1743,blocking,8,0,0,0,1.5012,3.0029,2.0004,3.0396
1744,blocking,8,0,0,0,1.501,3.0031,2.0007,3.0349
1745,blocking,8,0,0,0,1.5005,3.0017,2.0004,3.0377
1746,blocking,8,0,0,0,1.5007,3.0016,2.0002,3.0324
1747,blocking,8,0,0,0,1.5007,3.0021,2.0005,3.0322
1748,blocking,8,0,0,0,1.5004,3.0011,2.0001,3.0297
1749,blocking,8,0,0,0,1.5012,3.0028,2.0003,3.0443
1750,blocking,8,0,0,0,1.5007,3.0016,2.0001,3.035
1751,blocking,8,0,0,0,1.5007,3.0017,2.0002,3.0301
1752,blocking,8,0,0,0,1.5009,3.0028,2.0007,3.03
1753,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0186
1754,blocking,8,0,0,0,1.5005,3.0012,2.0001,3.0254
1755,blocking,8,0,0,0,1.5008,3.0023,2.0005,3.0306
1756,blocking,8,0,0,0,1.5012,3.0027,2.0003,3.0258
1757,blocking,8,0,0,0,1.5008,3.0021,2.0004,3.0231
1758,blocking,8,0,0,0,1.5002,3.0008,2.0002,3.0196
1759,blocking,8,0,0,0,1.5011,3.0032,2.0006,3.0233
1760,blocking,8,0,0,0,1.501,3.0023,2.0001,3.0244
1761,blocking,8,0,0,0,1.5006,3.0016,2.0003,3.0227
1762,blocking,8,0,0,0,1.5007,3.0021,2.0004,3.0232
1763,blocking,8,0,0,0,1.5006,3.0014,2.0002,3.0171
