tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
120,blocking,8,0,0,0,0.2503,1.001,3.9994,1.0221
121,blocking,8,0,0,0,0.2502,1.0008,3.9996,1.0227
122,blocking,8,0,0,0,0.2502,1.0007,3.9994,1.0245
123,blocking,8,0,0,0,0.2502,1.001,4.0,1.0192
124,blocking,8,0,0,0,0.2502,1.0008,3.9998,1.0307
125,blocking,8,0,0,0,0.2504,1.0014,4.0001,1.0304
126,blocking,8,0,0,0,0.2502,1.0011,4.0007,1.027
127,blocking,8,0,0,0,0.2502,1.0006,3.9995,1.0315
128,blocking,8,0,0,0,0.2503,1.0012,3.9999,1.0217
129,blocking,8,0,0,0,0.2502,1.001,4.0005,1.0309
130,blocking,8,0,0,0,0.2503,1.001,3.9995,1.029
131,blocking,8,0,0,0,0.2502,1.001,4.0001,1.0295
132,blocking,8,0,0,0,0.2523,1.0125,4.0127,1.0515
133,blocking,8,0,0,0,0.2502,1.0005,3.999,1.0254
134,blocking,8,0,0,0,0.2503,1.0012,4.0004,1.0302
135,blocking,8,0,0,0,0.2516,1.0066,4.0015,1.0349
136,blocking,8,0,0,0,0.2503,1.0012,4.0005,1.0308
137,blocking,8,0,0,0,0.2503,1.0012,3.9995,1.0322
138,blocking,8,0,0,0,0.2502,1.0011,4.0005,1.0309
139,blocking,8,0,0,0,0.2501,1.0005,3.9998,1.0325
140,blocking,8,0,0,0,0.251,1.0069,4.0124,1.0398
141,blocking,8,0,0,0,0.2502,1.0006,3.9996,1.0281
142,blocking,8,0,0,0,0.2505,1.0027,4.0034,1.0304
143,blocking,8,0,0,0,0.2503,1.001,3.9997,1.0325
144,blocking,8,0,0,0,0.2502,1.0008,4.0,1.0321
145,blocking,8,0,0,0,0.2503,1.0013,4.0002,1.037
146,blocking,8,0,0,0,0.2504,1.0015,4.0002,1.0238
147,blocking,8,0,0,0,0.2503,1.0013,3.9998,1.031
148,blocking,8,0,0,0,0.2505,1.0022,4.0001,1.034
149,blocking,8,0,0,0,0.2503,1.0015,4.001,1.0317
150,blocking,8,0,0,0,0.2503,1.001,3.9997,1.021
151,blocking,8,0,0,0,0.2502,1.0008,4.0,1.0271
152,blocking,8,0,0,0,0.2502,1.0007,4.0003,1.0264
153,blocking,8,0,0,0,0.2503,1.001,3.9994,1.0267
154,blocking,8,0,0,0,0.2503,1.001,3.9998,1.0284
155,blocking,8,0,0,0,0.2503,1.0011,3.9992,1.0328
156,blocking,8,0,0,0,0.2505,1.0018,3.9997,1.0329
157,blocking,8,0,0,0,0.2504,1.0015,4.0001,1.0316
158,blocking,8,0,0,0,0.2502,1.0011,4.0003,1.0465
159,blocking,8,0,0,0,0.2503,1.001,3.9993,1.0321
160,blocking,8,0,0,0,0.2503,1.0015,4.0004,1.0272
161,blocking,8,0,0,0,0.2503,1.0011,3.9996,1.0243
162,blocking,8,0,0,0,0.2503,1.0012,4.0001,1.0265
163,blocking,8,0,0,0,0.2504,1.0016,4.0003,1.0308
164,blocking,8,0,0,0,0.2503,1.0013,4.0006,1.0222
165,blocking,8,0,0,0,0.2504,1.0015,4.0001,1.0234
166,blocking,8,0,0,0,0.2503,1.0012,4.0,1.0242
167,blocking,8,0,0,0,0.2502,1.001,4.0006,1.0172
168,blocking,8,0,0,0,0.2505,1.0021,4.0009,1.0325
169,blocking,8,0,0,0,0.2504,1.0017,4.0004,1.0306
170,blocking,8,0,0,0,0.2504,1.0016,4.0006,1.0341
171,blocking,8,0,0,0,0.2503,1.001,3.9996,1.0262
172,blocking,8,0,0,0,0.2503,1.0011,4.0,1.0158
