tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
197,async,6,2,0,0,0.0,0.0001,0.0,0.851
198,async,6,2,0,0,0.0,0.0001,0.0,0.8595
199,async,6,2,0,0,0.0,0.0001,0.0,0.8484
200,async,6,2,20,0,0.0,0.0001,0.0,0.8538
201,async,6,2,0,0,0.0001,0.0002,0.0,0.8516
202,async,6,2,0,0,0.0,0.0,0.0,0.8551
203,async,6,2,0,0,0.0,0.0,0.0,0.8561
204,async,6,2,0,0,0.0,0.0001,0.0,0.8701
205,async,6,2,0,0,0.0001,0.0001,0.0,0.855
206,async,6,2,0,0,0.0001,0.0001,0.0,0.8583
207,async,6,2,0,0,0.0,0.0001,0.0,0.8565
208,async,6,2,0,0,0.0,0.0,0.0,0.8521
209,async,6,2,0,0,0.0,0.0,0.0,0.8479
210,async,6,2,20,0,0.0,0.0001,0.0,0.8574
211,async,6,2,0,0,0.0,0.0001,0.0,0.8515
212,async,6,2,0,0,0.0,0.0001,0.0,0.8556
213,async,6,2,0,0,0.0,0.0001,0.0,0.8548
214,async,6,2,0,0,0.0,0.0,0.0,0.8595
215,async,6,2,0,0,0.0,0.0,0.0,0.8531
216,async,6,2,0,0,0.0001,0.0001,0.0,0.8365
217,async,6,2,0,0,0.0,0.0001,0.0,0.8573
218,async,6,2,0,0,0.0,0.0,0.0,0.8544
219,async,6,2,0,0,0.0001,0.0001,0.0,0.8509
220,async,6,2,20,0,0.0001,0.0002,0.0,0.8403
221,async,6,2,0,0,0.0,0.0001,0.0,0.8533
222,async,6,2,0,0,0.0,0.0,0.0,0.835
223,async,6,2,0,0,0.0,0.0,0.0,0.848
224,async,6,2,0,0,0.0,0.0,0.0,0.834
225,async,6,2,0,0,0.0,0.0,0.0,0.8492
226,async,6,2,0,0,0.0,0.0001,0.0,0.8471
227,async,6,2,0,0,0.0,0.0001,0.0,0.8579
228,async,6,2,0,0,0.0,0.0001,0.0,0.835
229,async,6,2,0,0,0.0,0.0001,0.0,0.8422
